FP1-F7 delta,FP1-F7 theta,FP1-F7 alpha,FP1-F7 beta,F7-T7 delta,F7-T7 theta,F7-T7 alpha,F7-T7 beta,T7-P7 delta,T7-P7 theta,T7-P7 alpha,T7-P7 beta,P7-O1 delta,P7-O1 theta,P7-O1 alpha,P7-O1 beta,FP1-F3 delta,FP1-F3 theta,FP1-F3 alpha,FP1-F3 beta,F3-C3 delta,F3-C3 theta,F3-C3 alpha,F3-C3 beta,C3-P3 delta,C3-P3 theta,C3-P3 alpha,C3-P3 beta,P3-O1 delta,P3-O1 theta,P3-O1 alpha,P3-O1 beta,FP2-F4 delta,FP2-F4 theta,FP2-F4 alpha,FP2-F4 beta,F4-C4 delta,F4-C4 theta,F4-C4 alpha,F4-C4 beta,C4-P4 delta,C4-P4 theta,C4-P4 alpha,C4-P4 beta,P4-O2 delta,P4-O2 theta,P4-O2 alpha,P4-O2 beta,FP2-F8 delta,FP2-F8 theta,FP2-F8 alpha,FP2-F8 beta,F8-T8 delta,F8-T8 theta,F8-T8 alpha,F8-T8 beta,T8-P8 delta,T8-P8 theta,T8-P8 alpha,T8-P8 beta,P8-O2 delta,P8-O2 theta,P8-O2 alpha,P8-O2 beta,FZ-CZ delta,FZ-CZ theta,FZ-CZ alpha,FZ-CZ beta,CZ-PZ delta,CZ-PZ theta,CZ-PZ alpha,CZ-PZ beta,P7-T7 delta,P7-T7 theta,P7-T7 alpha,P7-T7 beta,T7-FT9 delta,T7-FT9 theta,T7-FT9 alpha,T7-FT9 beta,FT9-FT10 delta,FT9-FT10 theta,FT9-FT10 alpha,FT9-FT10 beta,FT10-T8 delta,FT10-T8 theta,FT10-T8 alpha,FT10-T8 beta,C4-P4 theta vs delta,T8-P8 theta vs delta,P7-O1 theta vs delta,FT9-FT10 theta vs alpha,FT9-FT10 theta vs beta,FT9-FT10 theta vs delta,FT9-FT10 alpha vs beta,FT9-FT10 alpha vs delta,FT9-FT10 beta vs delta,day,label,file,type
42.6190696,43.48343271,13.68372376,7.738365599,24.63847359,17.13799722,3.588903318,1.330618357,25.25689488,10.98570997,4.590934756,2.136621899,29.77060808,13.62868476,5.538768607,0.846980213,65.31321662,41.55256845,30.6752305,15.55034193,10.50286263,18.15179439,7.347208523,2.087395647,30.34992263,16.17178079,2.949443956,0.960610957,44.95700914,30.59522541,19.97242229,1.803494646,66.06826191,28.70715709,14.61596049,23.35268866,43.0987207,12.59185509,4.237993703,2.989805757,33.34469432,18.93974697,6.34587472,1.442027634,39.50090601,27.17113598,4.333777316,1.84102691,138.9186574,43.52329391,6.377904955,8.651381719,90.8944766,33.69246651,3.820036196,6.617636668,302.6864935,53.47476388,11.24450979,3.116497099,131.9712544,88.01330267,18.18343157,1.459557303,27.86598797,23.22926639,8.381758686,1.296228741,62.3604858,39.45596423,4.112497501,2.450288078,25.03954876,10.98574232,4.590924039,2.13662201,11.93025264,7.620107021,1.40719124,1.476016072,300.7416545,76.01942618,7.01984859,3.241729966,47.08370657,31.92492899,2.874215403,3.045001839,631.5400732,16186.08877,405.7342326,533.6448617,246.4344518,22862.208,22.75645353,2111.160879,974.9232334,1,0,30,day
1281.058746,678.490774,49.74500716,17.8905138,527.6070709,134.7989627,5.279534014,2.261902206,121.8419068,30.66262233,6.852869715,1.909426696,56.51049586,18.59502437,2.277494913,1.193944362,1184.400451,693.0698866,84.0156159,32.60879086,309.6150633,58.42581875,5.278233918,4.372491204,87.72526954,19.77157614,7.43631303,1.173234156,104.9932003,38.29716309,4.077903057,2.462894671,580.8053491,303.8922101,47.30846444,23.81547222,174.3140922,36.82775331,6.502815637,3.571009191,77.23929829,14.6942872,1.512364766,1.412508589,117.0065923,32.81684942,4.409912053,2.013838675,717.7802569,351.1942892,26.97676056,14.95378146,366.9558873,62.87564708,6.421105737,5.685074049,101.1126943,66.82449677,9.686458728,5.206270104,115.6715473,56.80168819,8.48552562,1.09652101,106.2103631,46.18086857,5.157373433,1.304055968,100.550941,80.55854836,26.62725751,4.892178101,120.1932057,30.66271559,6.852858605,1.909427442,54.22918399,13.30462781,0.779703074,2.34868309,976.9344177,320.8714937,19.74174418,3.475972164,303.09047,58.05444602,4.66847313,3.657921888,1134.976432,6756.804914,1050.814048,6334.562943,1115.34038,313470.4059,68.62175324,19286.38935,3395.796842,1,0,30,day
569.4640214,275.3245511,34.76686092,7.463721919,267.5348243,64.03802082,7.692648913,2.416144216,137.0243373,39.97575352,5.803011267,1.923066992,51.52990319,35.01699483,8.464502855,1.167524539,954.5119696,375.6713771,66.2058966,12.93337819,150.6208463,35.26142484,5.929665512,2.921515861,113.7671544,33.75417194,3.061109465,0.948905985,53.23725451,30.48177788,6.756245218,2.36593077,421.7096641,129.0356926,30.66986458,24.1129995,47.75223454,15.90693738,4.434196682,3.570096238,49.68865473,9.577802219,2.647349314,1.580832442,79.34264296,36.53273076,11.35538783,1.688172635,793.8601304,214.426459,17.66765986,7.50706889,140.0086862,28.02529158,13.90696509,10.00339306,115.3383787,64.18464828,5.398551712,7.737319286,206.8981239,51.8827762,16.31900198,1.370769399,197.2984242,72.86282754,8.872532261,1.608448809,205.1260993,133.5203177,11.92083748,4.512152009,138.1440276,39.97538668,5.803013079,1.92306691,17.87927173,14.67461772,3.440648049,2.356047216,661.8304782,147.9913683,14.54078037,3.26439502,240.0619384,40.51875356,3.837556601,5.064713875,475.9081075,7402.95327,1804.422354,2151.909983,483.1022857,97945.19805,47.46685103,9623.531626,2160.476117,1,0,30,day
37.8828356,12.08427317,5.353725478,12.55470636,13.41903602,7.878167752,2.041026841,2.155339376,27.05394541,8.080048668,7.381608124,2.765245303,42.87348507,13.74621922,4.204147509,0.794309982,13.47758545,10.76587685,4.920581168,20.22365331,49.49668197,22.77535611,4.951026845,2.391425655,34.72047112,9.686271433,4.458456607,1.42323071,52.89512589,19.18910149,5.138488113,1.101289128,19.75379471,14.08430922,12.13738762,11.55117688,44.24209162,16.01801271,5.56850165,1.421233668,20.41673548,9.898558007,3.650598246,1.360817605,51.2306777,9.565105911,7.160564906,1.303494775,16.54657988,10.52986411,5.330174447,6.592396367,41.3868495,17.14325419,8.739242621,4.075389141,35.42218899,14.46798272,6.903851902,3.880824055,70.34596966,11.40798466,6.49259036,1.24657169,25.6637476,22.64952812,7.418664677,0.945653077,52.98199347,32.80638754,19.33704573,3.258117825,25.73271063,8.080009505,7.381594268,2.765244767,13.82027605,7.579610546,1.41489961,2.513247543,30.59218861,7.461734925,2.447681502,2.87998686,27.75521583,7.08244661,1.70560939,2.40606462,202.0962405,512.4876182,589.3483245,18.26395055,21.48969854,228.2708022,7.049290563,74.87993417,88.10510122,1,0,30,day
1570.969932,133.8385334,7.702036995,7.099478557,241.0628643,30.64255409,6.938676562,1.916284747,22.80746531,26.33931001,16.38986107,2.154273469,13.51642433,13.49254066,3.337221598,0.851880632,1593.777586,93.07276812,16.33458553,11.39302281,143.1488458,48.86805623,13.66918483,2.463889997,22.61068165,18.67943293,11.89424498,1.211736243,30.18478038,37.16686122,8.102035576,1.547389001,765.5665373,57.39030017,9.07408543,15.86356904,111.7937124,29.47986941,5.695788016,1.657501176,16.12744627,10.62038247,6.93709933,1.438196863,13.69360705,32.36963499,9.475885941,1.413323512,826.7321634,52.03974037,6.277981988,8.977628265,149.0453786,25.6019935,10.0275175,4.612739189,52.97347432,22.69854221,7.382352587,4.47117339,33.56656255,21.61301625,15.17635064,1.399587447,112.8689343,31.42559082,14.57376156,1.587863029,41.12728757,27.13751115,7.299479413,3.331406042,22.02361957,26.33947789,16.38988828,2.15427294,16.28743497,13.38617954,6.445940523,1.802759894,406.5049235,35.1427909,6.612060109,2.57063969,128.5910982,14.48445279,2.961718433,3.037937338,171.2796477,1202.420643,182.3709049,232.3662458,90.3394531,14285.71753,16.99722415,2687.834989,1044.977691,1,0,30,day
413.0520904,114.3082457,15.99177382,5.126128804,147.7900992,50.65275895,6.864365246,2.160817327,85.63121643,28.28791813,5.139712993,1.386346993,45.00366109,41.04428734,13.0152056,0.898571818,267.8186207,109.9624931,22.23750244,9.354833748,66.90284378,37.1629893,6.09932029,2.896602698,45.31221136,17.85460343,3.705236759,0.926660306,61.56333868,54.01574368,17.01180283,1.571434654,257.8461631,71.32484682,11.05527958,14.79740826,97.44731938,50.36345283,7.052509106,2.761614189,30.23758851,18.09413724,3.600991242,1.365686789,46.63614555,51.7746331,6.531431889,1.479274966,443.4307168,121.7173111,15.60806314,6.105271343,323.3645155,85.00316796,13.53204267,8.647211147,77.0106235,64.77466328,11.34495082,7.455414517,45.33531981,85.12595623,5.851812448,1.44733571,71.04219252,79.9044334,2.034191543,1.361518359,100.4197355,31.47790434,11.8512672,3.277249677,85.78952641,28.28796791,5.139672818,1.386345926,33.70069209,24.98720204,2.775209038,1.438929287,1167.910746,306.6344425,38.25701138,3.885416879,227.6166451,38.55450648,7.685039444,7.437869957,547.1230763,4988.337206,1847.143197,11730.91736,1191.402639,358121.6605,148.6444378,44680.7747,4537.820126,1,0,30,day
156.689387,103.1926053,23.32377452,17.57012641,269.3182785,129.2694082,17.37070541,4.208720375,54.2538012,50.75123394,7.048688556,2.497323376,53.84103536,25.07163659,8.05534161,1.122114435,261.4309255,207.9251125,50.02769835,32.17898148,177.8144668,34.86452602,13.08920468,4.772401795,80.92927896,54.94583769,8.562062583,1.568086139,32.38851007,35.27199122,7.365442233,1.524607211,98.38857569,51.14776375,26.22069018,14.8410193,115.8687,29.73362089,4.398100144,1.876537671,62.51311841,36.32727727,5.20392891,0.86781502,38.84184105,61.84473869,9.79666541,1.335163247,404.6626847,209.352602,23.98916514,8.076223338,69.92916046,38.05510492,4.146274149,6.729049977,102.2394883,66.85667634,8.491976717,5.041276961,24.31208639,35.52689595,12.93660988,1.635036304,206.0975463,30.08289841,4.635547779,1.391266781,98.32776799,41.22603923,22.695049,3.791188033,53.64125533,50.75149124,7.048695705,2.497322388,47.37173809,15.09192118,3.654556627,2.774057987,541.3812613,207.0775685,12.59243275,3.267959951,147.8444788,61.34188208,4.671954953,4.50430835,2270.931385,6835.392378,1349.882872,2607.610355,676.7212006,112107.9152,41.15156591,6817.307125,1769.21228,1,0,30,day
668.789085,95.45266218,16.94773025,7.906026452,226.282738,43.91776987,2.230204688,2.743818673,55.18914052,31.10079251,4.607606661,2.713174182,34.49837507,14.59490573,8.557290644,0.816791095,761.623243,48.53576836,12.64573334,13.60701561,152.8024453,60.04743649,5.38572566,3.191857108,37.22096397,26.36140569,11.99213813,1.380295365,62.2110994,28.31976806,7.104078777,1.747738025,335.0890648,43.08022087,11.56294177,12.86000551,48.76602935,30.14488787,9.045247927,1.543238898,43.27753136,32.73597204,5.967972368,1.155646027,31.22047189,24.76968708,4.092816159,2.108365483,272.428316,32.84844535,7.026006334,6.121984731,140.020508,62.61955573,14.64869331,6.067381939,127.4727923,114.7027478,6.066486611,4.234321628,64.29621646,47.50222166,8.012986805,1.536293341,94.28951028,38.02202012,6.095806017,1.069879315,91.90526123,90.07395478,19.93377242,4.197829818,55.70048926,31.10127429,4.607611732,2.713173887,74.24864534,21.56765564,1.522425579,2.749352868,304.7080761,157.441549,14.59852166,2.714526305,119.0654203,15.50875491,9.832025934,4.292212723,1416.732057,14621.47955,503.500532,2298.413863,427.3792263,47973.71149,39.62807106,4448.287449,827.1380879,1,0,30,day
62.7041429,10.87186355,8.55278018,4.367761104,167.5951114,25.49591368,5.169026462,2.213683161,54.70000729,41.39397487,5.259016848,2.225820216,8.454203961,27.36324147,6.620904455,1.189931054,61.63529777,29.31780047,13.49188623,6.657045981,64.99398842,13.97372056,3.793694539,2.251933799,98.03503046,24.39867505,2.712791311,1.366976589,17.27268384,42.58130765,9.856610881,2.020507093,27.54307362,31.21591051,14.04877128,11.11879177,36.81344916,19.45553843,6.740087246,2.03074448,104.2165848,36.73520058,7.604033562,1.433701145,72.08818901,50.09235502,4.083489474,0.929552882,166.3351862,47.38389259,12.3797721,5.275903732,135.6623808,38.07778089,16.84964374,4.223669849,105.4366842,69.87147151,18.2843113,4.326559138,104.040283,18.30293515,6.693939112,1.178968113,72.5590265,21.28822892,5.056560864,0.979874749,261.0341921,68.73143332,11.89038633,3.905197236,54.90270216,41.39384801,5.259016542,2.225820271,37.63386619,12.12452762,1.914591599,1.887004256,694.3050066,134.8052929,27.01323782,3.922299689,88.28195508,24.3541236,5.554705631,2.820608026,3828.417146,7367.016276,231.3344244,3641.527437,528.7467584,93595.98978,105.9540143,18755.42626,2723.272311,1,0,30,day
113.4488554,34.04866848,6.923952197,28.80477493,235.7646441,28.3973637,10.84766552,1.831322796,70.50230136,18.72402016,9.76853074,2.539939158,84.37405239,21.47512349,4.459323924,1.050941494,85.44190187,59.66533635,19.88448713,49.95973605,56.32603588,23.59437969,15.93089819,3.762403905,52.47465181,11.84161543,4.001119156,1.181699256,77.11399304,44.45688756,7.86787924,2.200295757,45.54168761,38.44325976,17.35980363,37.84301781,67.22248683,18.12370568,3.736099373,2.160294053,64.26678363,18.43734503,4.38829189,1.170545097,117.0879334,55.51621168,7.255450889,1.153426971,220.1687106,27.54999113,4.64215068,18.08007312,202.2448632,21.68836094,4.615495094,5.627580056,170.5150311,62.2401478,12.63131806,4.457457519,90.40049057,38.35536417,5.252136019,1.774081626,67.47232094,28.32970913,12.87787066,1.600375245,36.8837403,26.78955264,10.47793239,2.373457785,72.30457421,18.72394283,9.7685225,2.53993788,62.15706938,15.18016108,5.047109626,1.757401461,512.3420532,59.20810164,4.645332115,3.330128059,185.6464614,20.48262367,4.799854757,3.601535308,1184.908864,10612.88074,1811.943194,275.041296,197.1705606,30334.80036,15.46955082,2379.998994,1706.164647,1,0,30,day
770.550666,146.4776976,8.663340795,15.2979484,64.06918908,22.88871225,5.294135715,1.493497656,33.12741031,24.45750566,9.56537318,2.366000266,36.99572299,14.53910301,4.535641405,1.232061651,784.0024736,154.0804571,19.26630832,25.62147673,57.37421578,20.51178441,7.970419604,2.225919584,63.70408571,33.91087681,5.742745023,0.68616912,65.75663385,33.18433269,3.624909776,2.186617797,316.2435378,71.40880363,16.30254025,19.74383017,388.9322872,94.47397464,18.62990596,2.691772383,60.51413863,17.91902474,10.70028908,1.745350935,67.08894363,43.67467798,9.491382124,1.753851109,701.3082174,125.5903645,10.90733338,8.253078944,382.7115075,197.6292522,6.155340962,3.399798124,2551.128763,283.9679591,37.33907534,4.529978535,298.4395257,141.8802188,7.917212911,1.725232785,245.1345887,69.00235949,38.67603832,1.215014325,85.25659636,214.6867294,52.02377709,6.278072247,31.7346532,24.45766358,9.565385069,2.365999681,50.79858261,18.55062525,2.051699121,1.288462336,3430.259404,479.1749482,21.63526104,3.830434934,94.18945513,72.12827196,4.483415746,2.477506633,1084.354347,724438.8282,537.8846275,10367.07509,1835.448461,1643694.372,82.87245969,74214.55764,13139.38545,1,0,30,day
84.87822776,47.59287317,13.38271997,9.079697508,61.86804417,35.27719758,3.991183982,1.390945996,22.29939052,39.21035735,9.206067298,1.707397198,37.87937073,15.1372357,4.6469981,0.958545724,119.5515776,57.56020256,19.4242084,16.0515612,108.433022,21.56344815,7.029596665,2.443731139,189.8883839,33.16484602,7.288895572,1.442601341,68.17647858,33.87315183,9.912720629,2.038669811,79.53447977,28.99744232,6.3467386,17.93765212,103.1991882,42.852781,8.083479687,2.239190991,102.2738416,58.94963527,6.37320251,1.558554577,48.21614409,45.82253442,10.43467186,2.283145368,438.5241018,86.51717066,5.827612377,7.331804158,138.1253719,67.16909021,13.16999575,5.381754398,202.6044029,147.0643282,16.71149347,5.402378632,390.4772785,99.80078092,19.93437166,2.456598265,361.4674721,69.43496343,11.99414394,1.206374644,615.4776584,128.0137644,19.13208841,5.166793198,21.89535852,39.21009826,9.206074584,1.707398094,87.83359567,23.02617442,2.151539968,1.531846177,547.1868897,202.0845589,21.29819996,4.550827731,120.9112603,42.34239019,6.14717662,2.569652933,6029.00566,29795.8804,573.3889629,4304.037344,919.6520146,110578.0212,96.924439,11654.09579,2490.153272,1,0,30,day
698.2721603,270.8948253,17.30492237,8.2103742,124.8101509,30.97509927,3.432399587,1.323793094,112.1695261,23.51192069,5.752171762,1.774595399,31.72498284,12.19687548,2.419879189,1.189051706,555.7163471,239.066922,18.17459385,13.85875616,155.7652602,23.11677115,3.652788011,2.416883458,107.5413914,11.42720519,4.665348225,0.959302481,23.57786699,27.36789109,2.883110468,1.687310496,319.9394029,154.1292565,16.88606973,8.777460525,215.9490932,35.37195316,8.195098619,1.992595932,37.03625824,27.16265096,4.10253071,1.318344281,74.07049027,27.63189507,8.740633189,1.94057985,174.5597673,128.7557937,7.282506843,4.330998693,220.8104985,54.49099569,4.295477531,5.186216693,213.1373807,58.12558787,27.36608222,3.978874919,278.1705914,67.23445145,3.521230762,1.529359274,102.5771363,32.17974447,5.909473433,1.292309045,65.90916405,51.64370985,25.97642753,3.533975948,113.3004117,23.5118477,5.75218189,1.77459533,33.02404723,10.90087524,3.814361961,1.432378675,218.0249939,48.94968071,9.780480199,2.929833508,88.11128647,21.67752391,5.266764206,3.469784816,1006.002955,12388.73555,386.9456653,478.7513829,143.4144148,10672.25384,28.65517861,2132.389136,638.7769327,1,0,30,day
427.8998525,319.845549,14.87616313,12.28349974,582.8196142,100.3674399,6.841467291,3.528360322,124.1822991,65.5458185,14.42574327,3.286884027,231.7737689,55.67535574,8.236702581,1.640694241,559.4658133,269.4949304,10.25158485,20.98285074,295.9279822,45.87329477,4.665671621,4.610289385,91.72997036,21.21519639,10.5160387,1.492301822,301.8827992,71.22415836,11.02242953,2.101907255,169.9671655,127.107214,11.00546518,17.02823734,298.8154268,64.76348804,14.79884724,3.268889707,244.5685855,83.10835097,6.596144488,2.650824385,291.9041758,50.54398384,13.42635955,2.328318947,686.0448956,210.0717799,12.62540885,8.10122504,364.9814335,192.7942079,36.77706763,7.461115607,408.592078,62.43525576,13.56764365,8.553945543,483.4028493,73.67412055,13.47914671,1.973633019,364.311592,58.14310056,10.5965077,2.433995112,472.2122086,112.5912287,21.12198134,3.933829554,125.9276541,65.54539354,14.42577078,3.286884654,119.6483405,25.13652954,3.084132104,2.422275552,1767.201026,230.8416523,33.69215083,5.452359898,594.1882135,127.9853293,15.64375348,5.026539792,20325.69184,25510.55089,12904.08703,7777.551767,1258.631768,407943.6048,183.7017321,59540.80351,9635.416006,1,0,30,day
5950.92377,2181.633328,36.16902115,5.676214018,754.0842602,144.7908566,12.45982089,1.724542261,139.0291547,38.0608363,10.03639424,2.587959545,82.14365632,21.92887366,5.307991144,1.442281508,5805.869683,1855.311111,26.44570284,7.747811744,446.8767037,160.0098789,25.11219393,1.451324723,16.68780143,23.05537274,8.988490339,1.464614216,19.20354892,16.23480718,5.807724285,1.919525622,2481.031393,907.9580499,15.3449276,5.790363647,254.9649274,202.6546314,23.03371806,2.272763716,60.26302924,16.35248981,3.99701616,1.892178113,95.29452518,16.35377886,7.884483419,2.623539513,3805.542438,1054.055808,16.1758558,4.965842399,274.8088398,201.3868526,11.34439275,4.272823931,722.5716759,77.43532185,13.65013094,3.677531707,260.0239867,54.24888096,19.21079961,2.857422739,200.9893151,114.3339367,19.19520993,3.296656867,508.4186616,60.41984108,13.73971943,8.368522489,136.1215955,38.06078445,10.0364091,2.587957561,114.816617,28.42514712,4.412636043,2.06678943,813.0053901,69.65497475,13.52949423,3.278798329,515.8733934,30.64549549,4.745062793,2.905658219,985.4505716,55952.57028,1801.317861,942.396579,228.3846148,56629.86992,44.36048307,10999.55173,2665.680715,1,0,30,day
97.06555135,34.96872921,2.621883155,7.998040027,239.3608072,37.12143281,7.65720649,1.325943894,17.94558642,30.27803367,5.264126944,2.535056209,29.54213795,22.78266278,7.079065623,1.058747574,23.32733317,24.2884349,6.666992299,15.42275319,111.3991195,19.22984077,3.328035736,2.351972202,35.21670889,11.87813718,2.866486458,1.058325843,31.87190163,35.77333816,9.178357379,1.820358168,82.35338802,33.48059282,17.67149045,16.48484242,136.7220054,31.23818563,3.676604807,2.265396271,20.64963413,18.11778668,3.956552137,1.905031073,24.7518808,35.17536297,5.625156801,1.671057325,95.91618347,67.74840696,11.2152223,5.467993219,223.8235733,78.8450244,20.2424882,6.742791755,94.44055163,49.25479586,8.073256619,6.267998579,51.95710833,49.82261983,11.18987136,2.028381653,118.3530373,52.04007715,6.476355434,2.806773616,179.5428912,74.86130509,12.65483959,3.196769927,18.06325665,30.27803972,5.264128819,2.535055852,42.93115667,18.45838882,3.64711504,2.004377694,667.542648,150.4196033,43.07608149,3.42842428,156.9072546,53.59641648,13.59996642,3.442094796,374.1256662,4651.650091,673.0485667,6479.487089,515.7022201,100411.5003,147.6830837,28755.1215,2288.619422,1,0,30,day
857.759761,349.5812358,18.98755468,3.76707581,16.17415264,60.8146526,19.40909345,2.257515658,106.9962875,60.50719915,10.87151449,1.96097092,56.87767979,24.72777895,9.60490322,1.084829487,319.0968992,170.970283,28.31891673,5.156319133,17.68440429,44.27148732,10.6042644,2.51003093,24.44228663,21.5165615,8.208776,1.438246527,68.84244204,15.01241805,5.593234493,2.220116058,307.275718,137.1717992,16.23041282,12.99020807,56.9583319,35.07577506,6.720129387,2.111555636,58.04902333,14.59290785,5.472522275,1.613534976,122.2513111,34.57239902,17.12865513,2.359071243,361.1683856,160.3014134,23.37860996,5.609681967,478.3473954,103.5529359,22.79400516,5.24555148,519.4043471,195.1599652,27.2625816,7.679115287,439.1843895,273.0098652,20.85677591,4.282054681,84.55500954,49.60640556,8.167982774,2.096519079,165.4263281,53.03671614,28.91881035,7.868748331,106.8729192,60.50673221,10.87153158,1.960971465,39.95067226,52.09541964,3.502775757,1.916336435,760.8381934,234.6911265,27.73189032,4.315962907,103.7103808,30.2170967,8.279961953,4.894154823,847.1040482,101366.9343,1406.458693,6508.428579,1012.918197,178561.9727,119.68981,21099.48133,3283.749421,1,0,30,day
